"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN","year","month","day"
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-16",0,9.2,15.6,2.8,2003,4,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-17",3.6,10.85,16.1,5.6,2003,4,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-18",4.1,8.3,13.3,3.3,2003,4,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-19",0,7.5,13.3,1.7,2003,4,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-20",0,11.35,18.3,4.4,2003,4,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-21",0,16.9,24.4,9.4,2003,4,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-22",2.3,14.15,19.4,8.9,2003,4,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-23",0.5,11.35,14.4,8.3,2003,4,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-24",0.5,13.05,18.9,7.2,2003,4,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-25",8.1,4.45,8.9,0,2003,4,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-26",4.3,8.9,15.6,2.2,2003,4,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-27",0.3,6.95,12.8,1.1,2003,4,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-28",0,9.45,17.8,1.1,2003,4,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-29",2.5,14.45,22.2,6.7,2003,4,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-04-30",0.3,11.35,18.3,4.4,2003,4,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-01",8.4,12.5,16.7,8.3,2003,5,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-02",0,12.8,20,5.6,2003,5,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-03",0,15,22.2,7.8,2003,5,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-04",0.3,11.7,15.6,7.8,2003,5,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-05",0,10,14.4,5.6,2003,5,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-06",0,6.95,13.3,0.6,2003,5,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-07",0,7.25,13.9,0.6,2003,5,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-08",0,8.35,15,1.7,2003,5,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-09",0,11.35,19.4,3.3,2003,5,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-10",0,13.1,20.6,5.6,2003,5,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-11",0,12.8,20.6,5,2003,5,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-12",2.5,13.3,17.2,9.4,2003,5,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-13",6.1,10.85,16.1,5.6,2003,5,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-14",0,16.65,23.9,9.4,2003,5,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-15",0,16.4,23.9,8.9,2003,5,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-16",0,13.9,23.9,3.9,2003,5,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-17",0,8.85,14.4,3.3,2003,5,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-18",0.3,8.05,13.3,2.8,2003,5,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-19",0,7.75,12.2,3.3,2003,5,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-20",0,11.95,20.6,3.3,2003,5,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-21",0,13.3,19.4,7.2,2003,5,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-22",0,14.7,22.2,7.2,2003,5,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-23",0,18.65,25.6,11.7,2003,5,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-24",0,21.1,29.4,12.8,2003,5,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-25",1.5,21.65,29.4,13.9,2003,5,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-26",0,16.65,21.1,12.2,2003,5,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-27",0,15.85,21.7,10,2003,5,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-28",0,21.95,28.9,15,2003,5,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-29",0,19.45,28.3,10.6,2003,5,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-30",0,23.35,30,16.7,2003,5,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-05-31",0,18.35,22.8,13.9,2003,5,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-01",0,17.5,23.9,11.1,2003,6,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-02",0,16.95,23.9,10,2003,6,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-03",0,15.8,23.3,8.3,2003,6,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-04",0,17.25,25.6,8.9,2003,6,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-05",0,18.05,27.8,8.3,2003,6,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-06",0,20,31.7,8.3,2003,6,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-07",0,22.5,32.2,12.8,2003,6,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-08",0,23.05,33.3,12.8,2003,6,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-09",0,21.4,30,12.8,2003,6,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-10",0,19.75,27.8,11.7,2003,6,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-11",0,18.05,25,11.1,2003,6,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-12",0,18.05,26.7,9.4,2003,6,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-13",0,22.75,29.4,16.1,2003,6,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-14",0,20,26.7,13.3,2003,6,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-15",0,17.2,26.1,8.3,2003,6,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-16",0,18.65,26.7,10.6,2003,6,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-17",0,21.4,31.7,11.1,2003,6,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-18",0,25,35,15,2003,6,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-19",0,20.8,28.3,13.3,2003,6,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-20",0,19.45,28.3,10.6,2003,6,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-21",0,12.5,16.7,8.3,2003,6,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-22",0,13.35,18.9,7.8,2003,6,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-23",0,12.8,20,5.6,2003,6,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-24",0,14.45,23.3,5.6,2003,6,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-25",0,18.05,26.7,9.4,2003,6,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-26",0,20.3,28.9,11.7,2003,6,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-27",0,21.4,31.1,11.7,2003,6,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-28",0,21.65,31.1,12.2,2003,6,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-29",0,23.6,35,12.2,2003,6,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-06-30",0,27.5,38.3,16.7,2003,6,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-01",0,18.35,25.6,11.1,2003,7,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-02",0,18.05,25,11.1,2003,7,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-03",0,16.1,24.4,7.8,2003,7,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-04",0,19.2,27.8,10.6,2003,7,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-05",0,20.55,27.8,13.3,2003,7,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-06",0,19.75,28.9,10.6,2003,7,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-07",0,21.1,31.1,11.1,2003,7,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-08",0,24.45,33.3,15.6,2003,7,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-09",0,17.8,25.6,10,2003,7,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-10",0,21.95,32.8,11.1,2003,7,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-11",0,25.8,37.2,14.4,2003,7,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-12",0,27.25,37.8,16.7,2003,7,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-13",0,27.25,37.8,16.7,2003,7,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-14",0,24.75,37.8,11.7,2003,7,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-15",0,21.95,31.7,12.2,2003,7,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-16",2,25.8,34.4,17.2,2003,7,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-17",0,23.3,34.4,12.2,2003,7,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-18",0,23.3,33.3,13.3,2003,7,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-19",0,26.65,38.3,15,2003,7,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-20",0,27.75,38.3,17.2,2003,7,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-21",0,24.15,34.4,13.9,2003,7,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-22",0,27.25,36.7,17.8,2003,7,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-23",0,28.6,39.4,17.8,2003,7,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-24",0,27.2,37.2,17.2,2003,7,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-25",0,25,32.2,17.8,2003,7,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-26",0,22.8,31.7,13.9,2003,7,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-27",0,23.85,34.4,13.3,2003,7,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-28",0,27.25,37.8,16.7,2003,7,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-29",0,26.95,38.3,15.6,2003,7,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-30",0,28.05,40,16.1,2003,7,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-07-31",0,28.35,37.8,18.9,2003,7,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-01",0,25,36.7,13.3,2003,8,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-02",0,25.55,34.4,16.7,2003,8,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-03",3,22.5,28.9,16.1,2003,8,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-04",1.5,17.5,24.4,10.6,2003,8,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-05",0,24.7,32.2,17.2,2003,8,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-06",3.6,24.15,33.3,15,2003,8,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-07",0,21.95,30,13.9,2003,8,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-08",0,21.95,30,13.9,2003,8,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-09",0,22.5,31.7,13.3,2003,8,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-10",0,23.05,33.3,12.8,2003,8,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-11",0,23.05,32.2,13.9,2003,8,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-12",0,19.75,27.8,11.7,2003,8,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-13",0,19.2,27.8,10.6,2003,8,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-14",0,23.6,32.2,15,2003,8,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-15",0,25.3,37.8,12.8,2003,8,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-16",0,25.6,35.6,15.6,2003,8,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-17",0,20.55,27.8,13.3,2003,8,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-18",0,22.75,31.1,14.4,2003,8,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-19",0,23.05,33.3,12.8,2003,8,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-20",0,21.95,31.7,12.2,2003,8,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-21",0,21.1,31.1,11.1,2003,8,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-22",1,24.75,32.8,16.7,2003,8,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-23",1.5,20.3,25,15.6,2003,8,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-24",0,18.35,25.6,11.1,2003,8,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-25",0,20.55,28.9,12.2,2003,8,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-26",0,24.45,36.1,12.8,2003,8,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-27",0,22.8,30,15.6,2003,8,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-28",0,17.75,26.1,9.4,2003,8,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-29",0,19.45,30,8.9,2003,8,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-30",0,21.1,31.1,11.1,2003,8,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-08-31",0,22.2,33.3,11.1,2003,8,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-01",0,22.5,33.3,11.7,2003,9,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-02",0,22.2,32.2,12.2,2003,9,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-03",0,22.5,32.2,12.8,2003,9,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-04",0,27.25,38.9,15.6,2003,9,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-05",0,25,33.3,16.7,2003,9,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-06",0,25,33.9,16.1,2003,9,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-07",0,27.2,36.1,18.3,2003,9,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-08",15.7,16.95,23.9,10,2003,9,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-09",17,11.1,15,7.2,2003,9,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-10",0.5,13.35,16.7,10,2003,9,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-11",0,16.7,20.6,12.8,2003,9,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-12",0,17.8,23.9,11.7,2003,9,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-13",0,13.6,19.4,7.8,2003,9,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-14",0,16.1,24.4,7.8,2003,9,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-15",0,18.3,27.2,9.4,2003,9,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-16",0,15,21.1,8.9,2003,9,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-17",3,12.5,16.7,8.3,2003,9,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-18",0,11.1,17.2,5,2003,9,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-19",0,16.9,24.4,9.4,2003,9,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-20",0,15,23.3,6.7,2003,9,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-21",0,13.9,22.8,5,2003,9,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-22",0,15.3,22.8,7.8,2003,9,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-23",0,16.95,26.7,7.2,2003,9,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-24",0,17.5,26.7,8.3,2003,9,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-25",0,19.2,27.8,10.6,2003,9,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-26",0,19.45,27.8,11.1,2003,9,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-27",0,20.3,30.6,10,2003,9,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-28",0,19.45,30,8.9,2003,9,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-29",0,19.4,29.4,9.4,2003,9,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2003-09-30",0,17.5,28.3,6.7,2003,9,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-01",0,5,11.1,-1.1,2004,3,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-02",0,4.15,9.4,-1.1,2004,3,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-03",0,4.45,10,-1.1,2004,3,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-04",5.3,3.35,6.1,0.6,2004,3,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-05",0.8,5.85,8.9,2.8,2004,3,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-06",0,6.1,10,2.2,2004,3,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-07",0,6.4,10.6,2.2,2004,3,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-08",0,11.65,18.9,4.4,2004,3,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-09",0,13.05,22.8,3.3,2004,3,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-10",0,11.4,22.8,0,2004,3,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-11",0,8.35,16.7,0,2004,3,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-12",0,8.9,17.8,0,2004,3,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-13",0,7.8,16.7,-1.1,2004,3,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-14",0,6.65,12.2,1.1,2004,3,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-15",0,10.55,17.2,3.9,2004,3,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-16",0,10.55,13.3,7.8,2004,3,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-17",0,13.85,18.3,9.4,2004,3,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-18",0,12.5,17.8,7.2,2004,3,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-19",0,11.4,20,2.8,2004,3,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-20",0,5.8,12.2,-0.6,2004,3,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-21",0,10.55,17.8,3.3,2004,3,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-22",0,10.85,16.7,5,2004,3,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-23",0,15.25,24.4,6.1,2004,3,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-24",0,10.85,17.8,3.9,2004,3,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-25",0,9.15,15,3.3,2004,3,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-26",6.1,8.9,16.7,1.1,2004,3,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-27",1.5,6.95,12.8,1.1,2004,3,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-28",0,7.25,13.9,0.6,2004,3,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-29",0,10.3,17.8,2.8,2004,3,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-30",0,17.2,26.1,8.3,2004,3,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-03-31",6.1,9.75,17.8,1.7,2004,3,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-01",0,4.45,10,-1.1,2004,4,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-02",0,6.65,13.3,0,2004,4,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-03",0,11.4,18.9,3.9,2004,4,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-04",0,11.1,17.2,5,2004,4,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-05",0,12.8,21.7,3.9,2004,4,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-06",0,9.45,16.7,2.2,2004,4,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-07",0,13.05,21.7,4.4,2004,4,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-08",0,13.05,21.7,4.4,2004,4,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2004-04-09",0,10.25,18.3,2.2,2004,4,9
